,,Emissions Totals,,Emissions by Gas,,,,Emissions by Sector,,,,,,Energy Emissions by Sub-Sector,,,,,,Socio-economic Data,,
State,Year,Total GHG Emissions Excluding LUCF (MtCO2e),Total GHG Emissions Including LUCF (MtCO2e),Total CO2 (excluding LUCF) (MtCO2e),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land Use and Forestry (MtCO2e),Bunker Fuels (MtCO2e),Electric Power (MtCO2e),Commercial (MtCO2e),Residential (MtCO2e),Industrial (MtCO2e),Transportation (MtCO2e),Fugitive Emissions (MtCO2e),State GDP (Million US$ (chained 1997/2005)),Population (People),Total Energy Use (Thous. tonnes oil eq. (ktoe))
Missouri,2010,164.709937,140.0245006,141.4979772,9.39814123,11.20745715,2.6063615,137.2285533,8.218081094,17.39313769,1.870164918,-24.68543646,0,75.12974589,4.107269555,7.100685247,10.0076605,40.8809792,0.002212942,216681,5996092,48857.36867
Montana,2010,48.28884215,4.6236038,35.53875304,7.756041024,4.460157187,0.533890898,38.0374929,1.087759815,8.808989418,0.354600015,-43.66523835,0,19.75290891,1.241265843,1.659030928,4.013366356,8.318788955,3.05213191,31918,990735,9963.207237
Nebraska,2010,82.99219808,73.36171086,50.89262553,14.34669417,17.01826941,0.734608973,50.32968495,1.797905045,29.67664672,1.187961371,-9.630487219,0,22.94545771,1.866833534,2.690577029,7.828509519,14.90829174,0.090015411,80638,1829696,21787.90724
Nevada,2010,42.46445683,36.06962561,38.09669926,2.407739603,0.892894455,1.067123516,37.87157518,1.618317526,1.440308668,1.534255463,-6.394831229,0,16.74118539,1.831473055,2.380438131,2.672459022,14.23935044,0.00666914,109610,2703758,16283.1856
New Hampshire,2010,16.78131537,7.425070387,16.9189189,-0.959591297,0.304058479,0.517929295,17.02817342,0.527615275,0.187534476,-0.962007801,-9.356244986,0,5.371225616,1.244105492,2.320337568,0.736628093,7.355876655,0,55242,1316843,7448.062636
New Jersey,2010,125.3872635,120.9851542,117.7852125,2.637133888,1.520240966,3.444676083,117.2478216,3.74794246,0.413393312,3.97810607,-4.402109223,0,17.6633656,10.95291512,14.74383892,9.23979378,64.6479082,0,431409,8803388,60951.20016
New Mexico,2010,76.19689499,74.70878716,54.89565787,18.64490976,1.848781178,0.807546184,67.54456618,1.443820307,6.032763838,1.175744664,-1.488107829,0,28.90633473,1.572037854,2.345699239,7.905070652,13.91945659,12.89596711,70785,2064767,16857.20677
New York,2010,205.543492,185.0193597,179.552427,14.04891773,4.064420852,7.789194859,178.5045355,9.124425279,5.460162276,12.3658374,-20.5241323,0.088531607,37.86268908,24.25840438,31.71640782,10.31206049,73.76927472,0.585698997,1013251,19399242,94108.55184
North Carolina,2010,164.436411,138.6889351,142.9709303,11.99721572,5.60348939,3.8644365,143.6935295,4.800449292,9.937851489,6.004241643,-25.74747591,0.0003391,71.06458377,5.112644209,6.502518572,10.76262211,50.25116083,0,380693,9559048,67995.21277
North Dakota,2010,67.25504462,66.77411184,50.16315126,6.400855235,10.4165628,0.274475319,53.14441137,0.689709532,13.11652791,0.304395804,-0.480932778,0,30.86239628,0.989873776,1.065197766,8.902667632,7.047739884,4.276536039,31618,674363,12020.70232
Ohio,2010,285.9496742,262.4511566,256.410388,14.29932661,10.43752302,4.802436547,255.0827369,13.05557464,11.49063455,6.320728133,-23.49851761,0,118.4195842,10.58427659,17.7676624,36.38715828,67.1169101,4.807145338,413991,11538290,97374.61864
Oklahoma,2010,139.5149439,130.4174205,109.7553587,21.64376067,6.613061405,1.502763106,117.1060312,4.681520078,14.97404795,2.753344663,-9.097523351,0,47.14185352,2.747285228,4.131134728,20.41365958,32.75699268,9.915105458,132917,3759482,39996.74373
Oregon,2010,51.07743964,52.9447273,41.53275794,4.154721485,3.070228366,2.311924772,41.26414761,3.052436985,5.119127401,1.63392057,1.867287658,0.007807078,9.667972651,1.905409852,2.64479262,4.498020092,22.54123113,0.00672126,174165,3838212,24851.31904
Pennsylvania,2010,289.6922975,255.2784249,263.3146553,16.57264836,4.737292783,5.048478282,269.8954818,12.31421411,6.345975695,1.117403155,-34.41387258,0.01922271,117.140806,10.63425303,20.47681262,40.61993417,67.12439151,13.89928444,493530,12711308,94811.87204
Rhode Island,2010,12.39331895,11.05683103,11.32480405,0.501040751,0.162655197,0.404818955,11.18627056,0.65289858,0.061183947,0.492965868,-1.336487921,0,3.080009325,0.923162364,2.250683006,0.605001731,4.327414131,0,43153,1052769,4839.175608
South Carolina,2010,93.483501,57.50242822,86.63726466,2.641758892,2.127874415,2.06695861,85.50481506,3.933170608,2.125685529,1.910185379,-35.98107279,0.009644427,40.04534072,1.769177088,2.288176222,9.672652881,31.72946815,0,143407,4635835,41640.33576
South Dakota,2010,33.16751097,26.6029649,15.89170099,7.296826806,9.655008828,0.32397435,15.59856685,0.911011922,16.29911193,0.35882027,-6.564546077,0,3.495671259,0.783741576,1.064095761,3.320837416,6.681268874,0.252951963,34371,816223,9572.336595
Tennessee,2010,126.9573945,99.7415729,113.6886178,6.293480595,4.242606421,2.732689642,110.804571,6.916165381,6.216567823,3.020090242,-27.21582159,0,42.34391034,3.913378939,4.880586341,15.69308797,43.84965118,0.123956276,227360,6356673,57102.06554
Texas,2010,770.7182758,753.0092242,670.4484023,69.5462323,19.54372562,11.05869208,696.0362652,19.94178751,41.33788923,13.2811104,-17.70905164,0.121223447,221.2409016,12.17184055,13.7819113,219.4278849,197.1616819,32.252045,1116268,25242683,301499.913
Utah,2010,74.73861204,49.10934624,64.4736401,7.583575892,1.600036654,1.081359391,68.68862313,1.962160374,3.094336647,0.993491887,-25.6292658,0,34.01517004,2.428422602,3.797143047,6.9942211,16.68508416,4.768582191,105199,2775093,19143.69041
Vermont,2010,7.018915796,-0.121313873,6.020959437,0.390829206,0.364620386,0.242506767,6.117225195,0.271646273,0.901118708,-0.27107438,-7.14022967,0,0.016286933,0.634443322,1.373687045,0.505218006,3.587589889,0,23341,625916,3799.844246
Virginia,2010,129.580668,97.16795543,112.48791,10.29808053,3.602543262,3.18941631,115.3039326,5.315055709,4.91417011,4.044791655,-32.41271258,0.002717939,33.84942017,5.039188459,7.258835024,12.96011105,51.32467655,4.871701347,377466,8025105,62811.55894
Washington,2010,90.38518185,52.10718572,77.19178426,6.073628933,3.826137782,3.269973274,77.22010704,4.107425197,5.737420921,3.29657109,-38.27799613,0.023657598,13.04103034,3.701648632,5.235639863,13.29179292,41.94999529,0,307685,6743636,51542.68601
West Virginia,2010,128.0786222,95.23882623,100.8159211,25.27677234,1.095133226,0.890795515,122.4256131,3.079947975,1.156110675,1.416950463,-32.83979596,0,73.48638078,1.602537075,2.006517902,10.38284657,11.88357243,23.06375832,53575,1854019,18611.29894
Wisconsin,2010,119.1976435,60.36467826,100.3781272,8.89488086,7.680152468,2.244483,100.1911246,3.479649847,14.26809269,1.258776445,-58.83296529,0,42.3184617,5.234046446,8.734882092,12.97796286,30.92577147,0,219080,5689591,45350.44431
Wyoming,2010,88.22578309,96.00808361,68.0443616,17.288636,2.651135219,0.241650275,84.30854394,1.246294319,2.301664085,0.36928074,7.782300519,0,42.57880987,0.959468202,0.933264419,12.33968384,8.573352992,18.92396462,32004,564367,13555.75976
United States,2010,6719.788381,5701.241023,5769.786031,528.5872386,291.6075262,129.304818,5868.393911,251.2914927,456.1559558,143.4442539,-1018.547358,0.502767553,2216.752587,222.0830947,339.9723555,970.1813716,1923.022177,196.3823252,12897088,309326225,2469085.847
Alabama,2011,154.9440546,102.5680882,135.0958554,14.12800732,3.670294242,2.040336452,140.6995866,7.243968143,4.693155683,2.297783048,-52.37596632,0.009561116,72.87954659,2.071416626,2.40202367,19.3537807,34.15861869,9.8342003,155390,4803689,48666.96066
Alaska,2011,45.6646395,14.52945565,38.81783375,6.342834559,0.2095974,0.294367328,42.58551848,0.413495234,2.124806648,0.540812678,-31.13518384,6.46E-06,3.163333491,2.664180119,1.747794818,16.35448058,14.42298212,4.232747347,44232,723860,16075.94428
Arizona,2011,103.689763,105.531428,94.32655153,3.596211788,2.209371093,3.557628535,94.17943804,4.601039381,4.400055966,0.509229559,1.841665053,0,52.0180199,2.398175102,2.4357385,5.006713253,32.26352523,0.057266066,224787,6467315,36072.99317
Arkansas,2011,85.02718597,49.09369065,70.68485004,6.699414062,6.40679987,1.236121999,70.1687981,4.292862032,8.544647732,2.020878099,-35.93349531,0,34.07885173,2.53414187,2.209011978,9.015644013,20.40749251,1.923656002,92684,2938582,28151.60687
California,2011,429.1202705,402.2765975,365.283888,35.70134479,11.79212139,16.24388893,367.3884014,20.75718628,26.73270656,14.14294889,-26.84367301,0.099027396,36.51738107,17.5631554,30.00746485,68.91960011,210.8965195,3.484280469,1692301,37683933,198027.7527
Colorado,2011,120.6174104,111.5976298,93.32509665,21.02416522,4.067228364,2.200920146,104.942937,3.481802517,9.413755061,2.778915752,-9.019780541,0,38.53397802,4.003998665,7.959675712,12.91919046,29.33170759,12.19438658,234929,5116302,37315.38272
Connecticut,2011,39.7185274,34.18162779,37.18594772,0.52170347,0.546747384,1.464128825,35.67579245,1.743246318,0.245659242,2.053829386,-5.536899608,0,6.565325858,3.612652329,7.317776741,2.088677268,16.09136026,0,197452,3586717,18687.07407
Delaware,2011,14.11292546,12.9449199,13.11691501,0.15837684,0.574535663,0.26309795,13.22761926,0.267338175,0.517656862,0.100311169,-1.168005562,0,3.808361883,0.722408872,0.969806922,3.431678283,4.295363298,0,56004,908137,6844.910756
District Of Columbia,2011,3.891631798,3.837689229,3.413608157,0.04982475,0.052331624,0.375867267,3.208484209,0.622839766,0,0.060307824,-0.053942569,0,0.17327349,1.064322418,0.684096884,0.024751228,1.26204019,0,91442,619020,4542.475786
Florida,2011,262.4333007,227.6500647,238.2657352,11.30318998,4.877676717,7.949006319,233.5218924,11.02119031,5.479727621,12.37279786,-34.78323594,0.037692472,109.4532686,4.832433997,1.447174421,10.32412594,107.4345485,0.030341054,656346,19082262,106268.2046
Georgia,2011,173.5337468,127.4034627,158.7225365,5.879370068,4.838625849,4.083952117,158.1820648,6.288599341,5.381781691,3.672038732,-46.13028414,0.009262285,66.76752577,3.801702818,6.838800985,14.69947013,66.07456505,0,366342,9812460,75651.60031
Hawaii,2011,22.36218287,22.07813332,20.35797097,1.072070868,0.371601927,0.556614263,19.48832862,0.871348498,0.41430051,1.5842804,-0.284049555,0.003924847,7.209978019,0.386882521,0.08390344,1.4371094,10.37045524,0,60899,1378129,7206.650686
Idaho,2011,28.53414635,27.81210756,16.36261746,7.623967734,3.526989846,1.020571304,16.27533274,1.349349409,10.32499143,0.584472771,-0.72203879,0,0.447734873,1.181591041,1.800269758,3.557877483,9.287859582,0,50759,1583744,13245.40177
Illinois,2011,270.0524447,245.8524887,234.9099812,13.50747388,16.34889386,5.286095766,235.8481188,9.611565812,17.84020771,6.752552365,-24.19995604,0,89.69855342,12.56047534,24.02755474,38.17109348,67.91628048,3.47416134,583055,12859752,100238.2482
Indiana,2011,246.267253,233.0703377,225.0276697,8.487740968,10.0100268,2.741815551,212.485666,19.16830823,11.38562176,3.227656987,-13.19691524,0,106.3180365,5.401949363,8.389867083,45.98511404,43.64973344,2.74096561,247222,6516353,72303.68528
Iowa,2011,126.8241222,122.1797662,89.3446415,15.7718683,20.42666557,1.280946802,88.05511816,3.168956243,33.988071,1.611976763,-4.644356002,0,36.92031718,4.57159144,4.885200945,19.58871098,22.08929763,0,126792,3064097,38116.35128
Kansas,2011,105.416571,92.80481267,75.10626863,18.76056344,10.35347951,1.196259408,78.61425022,3.928780436,21.26505597,1.608484357,-12.61175831,0,33.77016624,1.962597508,4.10968404,13.67392649,19.38162764,5.716248301,116907,2870386,29294.4581
Kentucky,2011,172.1438535,149.3247724,152.6854589,12.60398111,4.983696443,1.870717011,155.8987095,6.187783846,7.508939591,2.548420532,-22.81908113,0,91.78830355,2.321968714,3.589306176,18.69599975,33.10060041,6.402530907,144779,4366814,48165.86707
Louisiana,2011,237.8786229,213.5408132,220.8430093,11.67650417,3.387943067,1.946083314,223.4686841,6.913528433,5.474760004,1.996567299,-24.33780969,0.025083095,46.43511994,1.909806578,2.318863938,115.0499998,50.73350333,7.021390489,195640,4574766,102192.2234
Maine,2011,19.84462132,2.452077724,18.31606548,0.456302502,0.528725762,0.539931856,18.05584027,1.060471853,0.43972466,0.284988815,-17.39254359,0.00359572,2.124951689,1.884414609,2.84522269,2.686034768,8.515216514,0,45763,1328544,10395.15319
Maryland,2011,73.98161773,67.79276216,67.72403109,2.036233493,1.822946753,2.398028945,66.6981884,3.412198609,1.480772042,2.390081226,-6.188855563,0.000377447,21.77387594,4.609848897,6.010326113,4.406667409,29.76038771,0.137082342,268418,5839572,35943.74453
Massachusetts,2011,75.70804376,68.90132907,71.26496439,0.481990435,0.898862096,3.061843637,69.59391314,3.23314876,0.222072712,2.658525949,-6.806714689,0.000383198,14.22968185,6.364294572,13.77329987,3.779616871,31.44701998,0,345961,6607003,35154.99777
Michigan,2011,186.1520076,124.5929347,166.9041557,9.595328715,5.59635722,4.056142177,163.1269138,9.851150971,7.305541839,5.868377126,-61.55907297,2.39E-05,64.0928101,9.986030408,19.68336149,18.46767364,49.51583427,1.381203927,341194,9876801,70628.0142
Minnesota,2011,116.6604372,66.74087576,94.7614932,7.334501724,12.31968222,2.244564861,93.6411643,2.795610783,17.66082389,2.562643031,-49.91956142,0.00019518,28.80012743,6.066758053,8.482526936,17.42651635,32.86523554,0,244305,5347299,47037.10241
Mississippi,2011,76.03108232,23.15227291,65.11009948,5.79485632,3.872220004,1.253906513,64.6014454,4.689046384,5.433796646,1.306793891,-52.87880941,0,22.74897364,1.529025014,1.776456496,10.73446572,25.01688831,2.795636225,84402,2977457,29317.7929
Missouri,2011,162.3125087,137.0839291,141.3599666,8.676575018,9.773651866,2.502315157,136.8316037,8.307226468,15.36319067,1.810487855,-25.22857953,0,77.72812236,4.051689462,6.743578402,8.27298167,40.00810155,0.027130243,217401,6008984,47326.26756
Montana,2011,45.03634904,1.176576628,32.79089443,7.715439819,4.114927727,0.415087067,35.1643562,1.060639204,8.436732885,0.374620755,-43.85977241,0,16.52788882,1.366088135,1.748006413,4.154576466,8.351491909,3.016304453,32683,997667,10016.88234
Nebraska,2011,83.08822189,72.89254009,53.44646932,13.92688149,14.94061443,0.774256652,52.75837884,1.959970862,27.49946353,0.870408658,-10.1956818,0,25.27049348,1.875992353,2.66012375,8.475535859,14.37279212,0.103441282,82172,1842234,21958.58398
Nevada,2011,38.91540955,32.51360963,34.48872199,2.460401184,0.840105725,1.126180653,34.14596305,1.768966236,1.421420498,1.579059764,-6.401799921,0,14.48565094,1.879510419,2.41151497,1.748599035,13.61456848,0.006119204,111574,2720028,15939.18617
New Hampshire,2011,16.41103769,7.034369309,16.57078924,-0.959756403,0.255870045,0.54413481,16.64708898,0.553413854,0.15670963,-0.94617477,-9.376668384,0,4.945524394,1.37382883,2.446379278,0.682534247,7.198822229,0,56443,1317807,7360.569704
New Jersey,2011,127.0931416,122.6470662,119.3391426,2.741530422,1.387256731,3.625211845,118.6160836,3.928306918,0.341457408,4.207293726,-4.446075387,0,15.55054083,11.7261658,14.07554963,10.4790827,66.78474461,0,432415,8834773,61448.84141
New Mexico,2011,75.87280247,74.37309656,57.17562908,16.10348921,1.739330733,0.854353444,67.56387058,1.222823609,5.886386438,1.199721835,-1.499705905,0,30.71356354,1.557714291,2.27038681,8.15135659,14.35172253,10.51912683,70529,2078674,17337.76271
New York,2011,195.4116726,174.766177,169.9501268,13.84876188,3.544955194,7.995606684,168.4744079,9.273281771,5.169250005,12.42251091,-20.64549557,0.072221963,33.67712405,24.2956267,31.13469684,10.69274942,68.13854391,0.535666978,1024985,19501616,91091.43166
North Carolina,2011,150.0917742,124.2164135,128.9120163,12.14034303,4.964237781,4.074933227,129.45748,5.0113511,9.03119814,6.591501112,-25.87536075,0.000243923,60.71831818,4.364200017,5.288830775,10.38415121,48.70197979,0,382655,9651103,64832.08624
North Dakota,2011,69.23887873,68.11089672,53.16323408,8.23156039,7.55130511,0.292779142,57.92100326,0.727882229,10.27547851,0.314514732,-1.127982008,0,29.70055011,1.344915828,1.116342385,10.28622946,8.191893939,7.281071539,34092,684740,13258.83314
Ohio,2011,273.8615663,250.0256603,244.9718957,14.89817564,9.186647675,4.804846599,244.4969807,13.14780328,10.40202488,5.814756691,-23.83590609,7.66E-07,108.5695947,10.62512014,17.78700771,35.29331526,66.28480134,5.937141608,425913,11541007,96452.71731
Oklahoma,2011,139.5143428,130.2376888,111.585109,20.87053186,5.47033983,1.588362109,118.1980704,5.007294395,13.45859313,2.850384906,-9.276653995,0,48.89544194,2.599230247,3.853428875,20.93288958,32.43235169,9.484728037,135454,3784163,40182.43942
Oregon,2011,47.48264094,49.18669117,38.09195196,4.303335699,2.680350147,2.40031495,37.78768935,3.123622775,4.876217772,1.688422855,1.704050234,0.006688184,6.332590672,2.005364357,2.988577733,4.920449258,21.53450309,0.00620424,180326,3868229,25557.3356
Pennsylvania,2011,281.179171,246.6590399,256.2572305,15.26039288,4.338649207,5.307952057,261.0999609,12.51920696,6.128120063,1.416936735,-34.52013108,0.0149463,111.9337152,10.42089288,19.7539416,41.119469,65.3910558,12.48088646,502769,12743948,93876.56453
Rhode Island,2011,12.36011529,11.0220313,11.29481139,0.507059851,0.133642716,0.424601334,11.14392522,0.67242429,0.043610508,0.500155278,-1.338083988,0,3.476441426,0.867328611,2.147426418,0.565438897,4.087289864,0,43168,1050646,4634.126648
South Carolina,2011,89.05005833,52.98638499,82.49594762,2.739253918,1.830888364,1.973731061,81.02727372,4.101070248,1.864091543,2.047385459,-36.06367333,0.01023736,37.20377913,1.614743964,1.868714969,9.049041204,31.29099445,0,146669,4673348,40579.50915
South Dakota,2011,31.74529713,24.71136833,15.53116995,7.275239918,8.595676362,0.343210908,15.13936032,1.016677495,15.2218823,0.36737702,-7.033928802,0,2.818845468,0.758197533,1.064559364,3.591868659,6.655045914,0.250843378,35898,823593,9637.200306
Tennessee,2011,122.3063144,94.98238254,109.9344626,5.857168938,3.829325882,2.685356992,106.9195468,6.890023654,5.839475992,2.65726796,-27.32393187,0,39.64481037,3.618404913,4.199813606,15.56449189,43.7743107,0.117715327,232891,6399787,55467.49496
Texas,2011,790.9158863,772.9151711,690.7832357,71.80081525,16.71642404,11.50553053,718.417013,20.85149103,38.44001947,13.09748206,-18.0007152,0.109880837,238.6933766,12.67605513,12.17763224,222.2094616,197.9803199,34.68016752,1156013,25631778,307600.9071
Utah,2011,74.38934521,48.74721532,65.14537478,6.566088374,1.525474713,1.152407341,68.19022066,2.165246461,3.034821426,0.999056663,-25.64212988,0,32.88595831,2.606131346,4.017538937,7.190792513,17.73352864,3.756270912,108106,2814347,20090.23692
Vermont,2011,6.929104369,-0.220807206,5.967139465,0.405341588,0.301663987,0.254959329,6.052130755,0.284097359,0.857072634,-0.264196379,-7.149911575,0,0.015217046,0.654986889,1.349499106,0.55169979,3.480727924,0,23639,626592,3761.994481
Virginia,2011,120.2429446,87.76575603,103.4265757,10.13296821,3.313608351,3.368611971,105.697408,5.60384788,4.705347112,4.235161214,-32.47718859,0.001180421,28.18790618,4.679835918,6.516092625,12.54235934,49.09768701,4.673526913,381493,8104384,60188.03096
Washington,2011,84.3589007,45.97024639,71.82389369,6.229978232,3.37251012,2.913545064,71.75404317,3.743642695,5.481817718,3.360423517,-38.38865431,0.018973593,7.346904876,3.815501224,5.743048603,13.08493656,41.76365191,0,313783,6823267,52420.71488
West Virginia,2011,123.6827697,90.8266718,98.28895663,23.59190014,1.019822275,0.782090639,118.0292269,3.10193059,1.113637101,1.437975057,-32.85609789,0,71.23748411,1.646112219,1.871068814,10.51413363,11.40076504,21.35966313,54597,1854908,18251.82697
